hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.13') for protocol('telnet'), protocol('snmp') add middlebox('firewall') set bandwidth('min', '20', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.9') for protocol('smtp'), protocol('snmp') add middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set bandwidth('max', '40', 'mbps')",negation,1,0,"[5, 0, 1440, 0, 0, 0, 0.7175701859102872, 0, 1.0, 0, 1.0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.136') for service('instagram'), protocol('udp') add middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set bandwidth('max', '60', 'mbps') start hour('19:6') end hour('4:7')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.127') for protocol('smtp'), traffic('peer2peer') add middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '30', 'mbps') start hour('20:42') end hour('5:53')",time,1,1,"[5, 0, 0, 0, 0, 1, 0.7377738160547854, 0, 1.0, 0, 0.1769148539258433, 0]"
"define intent hypIntent: for group('servers') add middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') start hour('23:11') end hour('4:49')","define intent stnIntent: for group('servers') add middlebox('ids'), middlebox('firewall'), middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer') start hour('17:45') end hour('22:54')",time,0,1,"[5, 1, 0, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for service('stremio'), group('servers') add middlebox('dpi'), middlebox('parental-control') set quota('download', '8', 'gb/wk') start hour('0:13') end hour('6:3')","define intent stnIntent: for traffic('streaming'), group('students') add middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi') set quota('upload', '1', 'gb/wk') start hour('17:43') end hour('23:35')",path,0,0,"[4, 0, 0, 0, 0, 0, 1.0, 0, 0.7730673266413515, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.147') for protocol('https'), service('stremio') add middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') set quota('upload', '8', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.138') for protocol('telnet'), service('instagram') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids'), middlebox('firewall'), middlebox('dpi') set quota('download', '1', 'gb/wk')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.741690933244824, 0.735058922279092, 1.0, 0, 0.6457564240257432, 0.28248267019709405]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.203') for service('bittorrent'), traffic('social-media') add middlebox('parental-control'), middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer') set quota('download', '2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.194') for service('bittorrent'), service('popcorn-time') add middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer'), middlebox('ids'), middlebox('dpi') set bandwidth('min', '50', 'mbps')",negation,0,0,"[5, 1, 1440, 0, 0, 0, 0.5417267645719273, 0.4754314230330523, 1.0, 0, 0, 0.28248267019709405]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') for service('facebook'), protocol('quic') add middlebox('firewall'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set bandwidth('min', '60', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.189') for service('vimeo'), service('facebook') add middlebox('firewall'), middlebox('load-balancer') set bandwidth('min', '70', 'mbps')",path,0,0,"[5, 0, 1440, 0, 0, 0, 0.7404791440482802, 1.0, 1.0, 0, 0, 0.19478983913517922]"
"define intent hypIntent: for group('professors') add middlebox('load-balancer'), middlebox('firewall') start hour('23:45') end hour('4:53')","define intent stnIntent: for group('professors') add middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('dpi') start hour('19:2') end hour('22:56')",time,0,0,"[5, 1, 0, 0, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.69') for traffic('social-media') add middlebox('firewall'), middlebox('dpi') set bandwidth('max', '40', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.65') for service('facebook'), traffic('social-media') add middlebox('parental-control'), middlebox('dpi') set bandwidth('min', '20', 'mbps')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.7851895958495153, 0, 1.0, 1.0, 0, 0]"
"define intent hypIntent: for service('vimeo'), traffic('torrent'), group('students') add middlebox('parental-control') start hour('0:1') end hour('4:12')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.14') for service('instagram'), service('popcorn-time') add middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') start hour('18:32') end hour('23:38')",time,0,1,"[5, 1, 0, 0, 0, 0, 0.0, 0.3886775607018999, 0.0, 0, 0, 0.10537209537394576]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.28') for protocol('https'), traffic('social-media') add middlebox('ids'), middlebox('parental-control'), middlebox('firewall')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') for service('facebook'), traffic('streaming') add middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control')",hierarchical,1,0,"[5, 1, 1440, 0, 0, 1, 0.6134297363649963, 0, 1.0, 0.44733669896031675, 0, 0]"
"define intent hypIntent: for service('vimeo'), service('amazon-prime'), group('professors') add middlebox('load-balancer') set bandwidth('max', '80', 'mbps')","define intent stnIntent: for protocol('telnet'), service('stremio'), group('servers') add middlebox('ids'), middlebox('parental-control') set bandwidth('max', '90', 'mbps')",path,0,0,"[4, 0, 1440, 0, 0, 0, 1.0, 0.5506730373828779, 0.8056807012123979, 0, 0, 0.6352196413803582]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.123') for service('facebook'), protocol('telnet') add middlebox('ids'), middlebox('parental-control') set bandwidth('min', '20', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.116') for service('instagram'), service('netflix') add middlebox('load-balancer'), middlebox('dpi') set quota('upload', '2', 'gb/wk')",hierarchical,0,0,"[5, 1, 1440, 0, 0, 1, 0.741034650374766, 0.5736901694561233, 1.0, 0, 0, 0.30487228837114916]"
"define intent hypIntent: for protocol('ftp'), service('netflix'), group('scholar') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('parental-control')","define intent stnIntent: for protocol('http'), protocol('ftp'), group('students') add middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer')",synonym,1,0,"[5, 1, 1440, 0, 1, 0, 1.0, 0, 0.30505343803657853, 0, 1.0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.121') add middlebox('dpi') set bandwidth('min', '90', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.116') add middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control'), middlebox('ids') set quota('upload', '1', 'gb/wk')",hierarchical,0,0,"[5, 1, 1440, 0, 0, 1, 0.7129999676092688, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.93') for protocol('tcp'), service('stremio') add middlebox('ids'), middlebox('dpi') set bandwidth('max', '10', 'mbps') start hour('19:23') end hour('4:29')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.91') for service('amazon-prime'), protocol('sftp') add middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set bandwidth('min', '30', 'mbps') start hour('19:42') end hour('5:5')",time,1,1,"[5, 0, 0, 0, 0, 0, 0.659367513772218, 0.5506730373828779, 1.0, 0, 0.6172384850479995, 0.30487228837114916]"
"define intent hypIntent: for service('stremio'), traffic('streaming'), group('servers') add middlebox('ids') set bandwidth('min', '20', 'mbps')","define intent stnIntent: for protocol('https'), traffic('peer2peer'), group('servers') add middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi') set quota('download', '4', 'gb/wk')",negation,0,0,"[5, 1, 1440, 0, 1, 0, 1.0, 0, 1.0, 0.4855904475742499, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('dpi'), middlebox('firewall'), middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '50', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.51') add middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '20', 'mbps')",negation,0,0,"[5, 1, 1440, 0, 0, 0, 0.6286088103440767, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.116') add middlebox('dpi'), middlebox('firewall'), middlebox('ids') start hour('23:10') end hour('5:19')",define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.126') add middlebox('firewall') start hour('18:22') end hour('22:30'),time,0,0,"[5, 1, 0, 0, 0, 0, 0.6848182689940642, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for protocol('ftp'), traffic('streaming'), group('students') add middlebox('ids'), middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '10', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.18') for service('instagram'), protocol('ftp') add middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('parental-control') set bandwidth('min', '10', 'mbps')",path,0,0,"[4, 0, 1440, 0, 0, 0, 0.0, 0, 0.0, 0, 1.0, 0]"
"define intent hypIntent: for group('professors') set quota('upload', '8', 'gb/wk')","define intent stnIntent: for group('professors') set bandwidth('max', '10', 'mbps')",qos,0,0,"[5, 1, 1440, 0, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for traffic('streaming'), group('students') add middlebox('ids'), middlebox('firewall'), middlebox('parental-control')","define intent stnIntent: for service('facebook'), service('popcorn-time'), group('students') add middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer')",negation,1,0,"[5, 1, 1440, 0, 1, 1, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') set quota('download', '3', 'gb/wk')","define intent stnIntent: for group('professors') set bandwidth('max', '90', 'mbps')",qos,0,0,"[5, 1, 1440, 0, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for protocol('snmp'), service('stremio'), group('visitors') set quota('upload', '5', 'gb/wk')","define intent stnIntent: for service('stremio'), service('youtube'), group('guests') set quota('download', '7', 'gb/wk')",synonym,1,1,"[5, 0, 1440, 0, 0, 0, 1.0, 0.6149710228569822, 0.8516374048424487, 0, 0, 0]"
"define intent hypIntent: for service('netflix'), group('guests') add middlebox('firewall') set bandwidth('min', '60', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.51') for service('netflix'), service('youtube') add middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer') set bandwidth('max', '80', 'mbps')",negation,1,0,"[5, 0, 1440, 0, 0, 0, 0.0, 0.644163727539538, 0.0, 0, 0, 0.33729505277183147]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.23') for service('bittorrent'), service('popcorn-time') add middlebox('firewall'), middlebox('parental-control'), middlebox('ids'), middlebox('dpi') set quota('download', '4', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') for service('facebook'), service('popcorn-time') add middlebox('load-balancer'), middlebox('firewall') set quota('download', '8', 'gb/wk')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.724423252605109, 1.0, 1.0, 0, 0, 0.6819427859876516]"
"define intent hypIntent: for service('instagram'), traffic('peer2peer'), group('servers') add middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '70', 'mbps') start hour('20:53') end hour('6:3')","define intent stnIntent: for traffic('torrent'), service('popcorn-time'), group('servers') add middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids') set quota('upload', '1', 'gb/wk') start hour('19:30') end hour('4:23')",time,1,0,"[4, 1, 0, 0, 1, 0, 1.0, 0.4972268558375722, 1.0, 0.6488924230007598, 0, 0.10537209537394576]"
"define intent hypIntent: for group('servers') set quota('upload', '4', 'gb/wk')","define intent stnIntent: for group('servers') set quota('download', '6', 'gb/wk')",qos,0,1,"[5, 0, 1440, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for protocol('tcp'), protocol('http'), group('non-registered users') add middlebox('ids'), middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall') set bandwidth('min', '90', 'mbps')","define intent stnIntent: for protocol('sftp'), traffic('streaming'), group('guests') add middlebox('ids') set bandwidth('max', '80', 'mbps')",synonym,1,1,"[5, 0, 1440, 0, 0, 0, 1.0, 0, 0.3121961902450474, 0, 0.43316410650474396, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.97') for traffic('peer2peer'), traffic('streaming') add middlebox('ids'), middlebox('firewall') set bandwidth('min', '90', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.102') for traffic('peer2peer'), protocol('icmp') add middlebox('firewall') set bandwidth('max', '60', 'mbps')",path,0,0,"[5, 0, 1440, 0, 0, 0, 0.7442626435359766, 0, 1.0, 0.4855904475742499, 0, 0]"
"define intent hypIntent: for service('amazon-prime'), service('youtube'), group('students') add middlebox('dpi') set bandwidth('min', '40', 'mbps')","define intent stnIntent: for service('popcorn-time'), traffic('streaming'), group('professors') add middlebox('ids'), middlebox('firewall') set bandwidth('min', '90', 'mbps')",path,0,0,"[4, 1, 1440, 0, 0, 0, 1.0, 0.32939547455351303, 0.8687830363789097, 0, 0, 0.6819427859876516]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.14') for protocol('http'), service('netflix') add middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set quota('upload', '7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') for protocol('http'), service('netflix') add middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('firewall'), middlebox('ids') set quota('download', '9', 'gb/wk')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.6769948846434568, 1.0, 1.0, 0, 1.0, 0.19478983913517922]"
"define intent hypIntent: for traffic('peer2peer'), service('stremio'), group('guests') add middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set quota('download', '5', 'gb/wk') start hour('20:10') end hour('5:6')","define intent stnIntent: for service('bittorrent'), service('instagram'), group('guests') add middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set bandwidth('min', '50', 'mbps') start hour('19:22') end hour('5:48')",time,1,0,"[4, 1, 0, 0, 1, 0, 1.0, 0.735058922279092, 1.0, 0, 0, 0.10537209537394576]"
"define intent hypIntent: for traffic('torrent'), traffic('streaming'), group('guest_networks') add middlebox('parental-control') set quota('upload', '7', 'gb/wk')","define intent stnIntent: for traffic('torrent'), service('bittorrent'), group('guests') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall') set quota('upload', '8', 'gb/wk')",synonym,1,1,"[6, 0, 1440, 0, 2, 0, 1.0, 0, 0.7402968264323424, 0.5578496808918569, 0, 0]"
"define intent hypIntent: for protocol('icmp'), traffic('streaming'), group('guests') add middlebox('dpi'), middlebox('firewall') set bandwidth('min', '50', 'mbps') start hour('20:33') end hour('5:1')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') for service('instagram'), traffic('peer2peer') add middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') set bandwidth('max', '60', 'mbps') start hour('19:15') end hour('4:59')",time,1,0,"[5, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0.4855904475742499, 0, 0]"
"define intent hypIntent: for group('guests') add middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set bandwidth('max', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('load-balancer') set bandwidth('max', '50', 'mbps')",path,0,1,"[5, 0, 1440, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for service('bittorrent'), protocol('udp'), group('students') set quota('upload', '5', 'gb/wk')","define intent stnIntent: for traffic('torrent'), service('popcorn-time'), group('students') set quota('download', '2', 'gb/wk')",negation,1,0,"[5, 0, 1440, 0, 2, 0, 1.0, 0.4754314230330523, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professor') add middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall')",define intent stnIntent: for group('professors') add middlebox('parental-control'),synonym,0,0,"[5, 1, 1440, 0, 2, 0, 1.0, 0, 0.32668396731546334, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.16') for service('bittorrent'), traffic('streaming') add middlebox('firewall'), middlebox('ids'), middlebox('dpi') set bandwidth('min', '10', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') for service('facebook'), traffic('peer2peer') add middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('max', '20', 'mbps')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.5486280710991046, 0.5348474783137586, 1.0, 0.4855904475742499, 0, 1.0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.156') add middlebox('parental-control'), middlebox('firewall'), middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set quota('upload', '3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.155') add middlebox('ids'), middlebox('parental-control') set quota('download', '6', 'gb/wk')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.716873130533303, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for protocol('snmp'), traffic('streaming'), group('servers') add middlebox('parental-control'), middlebox('dpi') set quota('upload', '6', 'gb/wk')","define intent stnIntent: for service('vimeo'), group('servers') add middlebox('parental-control') set quota('download', '9', 'gb/wk')",negation,1,1,"[5, 0, 1440, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') set bandwidth('max', '10', 'mbps')","define intent stnIntent: for group('professors') set quota('download', '3', 'gb/wk')",qos,0,0,"[5, 1, 1440, 0, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.47') add middlebox('firewall') set quota('download', '4', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.39') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall') set quota('download', '2', 'gb/wk')",negation,1,0,"[5, 0, 1440, 0, 0, 0, 0.8178611161693871, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for service('youtube'), service('popcorn-time'), group('servers') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') start hour('0:59') end hour('5:18')","define intent stnIntent: for service('vimeo'), traffic('peer2peer'), group('servers') add middlebox('firewall') start hour('17:35') end hour('0:0')",time,0,1,"[5, 1, 0, 0, 1, 0, 1.0, 0.3886775607018999, 1.0, 0, 0, 0.30894633570391095]"
define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.155') add middlebox('load-balancer') start hour('0:3') end hour('5:25'),"define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.158') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('dpi') start hour('18:46') end hour('23:48')",time,0,0,"[5, 1, 0, 0, 0, 0, 0.7898864176805666, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.201') for service('stremio'), service('popcorn-time') set bandwidth('max', '50', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') for protocol('udp'), service('popcorn-time') set bandwidth('min', '20', 'mbps')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.7489614628238438, 1.0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('servers') set bandwidth('max', '20', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') set quota('upload', '5', 'gb/wk')",qos,0,0,"[5, 1, 1440, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('guests') set quota('upload', '3', 'gb/wk')","define intent stnIntent: for group('guests') set bandwidth('min', '30', 'mbps')",qos,0,0,"[5, 1, 1440, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for traffic('torrent'), protocol('sftp'), group('prof') add middlebox('firewall'), middlebox('ids'), middlebox('parental-control'), middlebox('dpi')","define intent stnIntent: for service('vimeo'), service('bittorrent'), group('professors') add middlebox('firewall'), middlebox('parental-control'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer')",synonym,1,0,"[4, 1, 1440, 0, 1, 0, 1.0, 0, 0.5339977351212731, 0, 0, 0]"
"define intent hypIntent: for group('guests') add middlebox('load-balancer'), middlebox('ids') start hour('0:23') end hour('5:12')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.51') add middlebox('firewall'), middlebox('load-balancer') start hour('17:56') end hour('23:11')",time,0,1,"[5, 1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for traffic('torrent'), traffic('streaming'), group('guest users') add middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('dpi') set quota('download', '7', 'gb/wk')","define intent stnIntent: for protocol('snmp'), service('popcorn-time'), group('guests') add middlebox('ids'), middlebox('parental-control'), middlebox('dpi') set quota('download', '1', 'gb/wk')",synonym,1,1,"[4, 0, 1440, 0, 1, 0, 1.0, 0, 0.4746275352184375, 0, 0, 0]"
"define intent hypIntent: for traffic('streaming'), service('youtube'), group('professors') add middlebox('load-balancer'), middlebox('dpi') set bandwidth('max', '40', 'mbps') start hour('0:38') end hour('5:42')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.54') for service('facebook'), protocol('udp') add middlebox('firewall'), middlebox('parental-control') set bandwidth('min', '90', 'mbps') start hour('17:20') end hour('23:51')",path,0,0,"[3, 0, 0, 0, 0, 0, 0.0, 0.5367762002549679, 0.0, 0, 0, 0.30487228837114916]"
"define intent hypIntent: for service('instagram'), traffic('peer2peer'), group('guests') set quota('upload', '2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.48') for service('instagram'), service('amazon-prime') set quota('download', '7', 'gb/wk')",negation,1,1,"[5, 0, 1440, 0, 0, 0, 0.0, 0.4997795429756144, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') set quota('upload', '2', 'gb/wk')","define intent stnIntent: for group('professors') set quota('download', '2', 'gb/wk')",qos,1,0,"[5, 1, 1440, 0, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for service('bittorrent'), service('instagram'), group('guests') add middlebox('firewall') set quota('upload', '8', 'gb/wk') start hour('20:40') end hour('5:2')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') for service('facebook'), service('amazon-prime') add middlebox('load-balancer'), middlebox('ids'), middlebox('firewall'), middlebox('dpi') set bandwidth('min', '70', 'mbps') start hour('20:57') end hour('5:15')",time,1,0,"[5, 1, 0, 0, 0, 0, 0.0, 0.4997795429756144, 0.0, 0, 0, 0.6819427859876516]"
